node_u,node_v
187090,70078
260313,180510
63899,63818
172153,67457
240459,263151
201984,40022
154330,185159
179168,53309
147448,308931
140696,277640
6818,133676
128710,2178
199007,157294
279357,227605
296551,44569
112664,210622
130479,206718
138599,157692
89312,5978
115808,131310
172753,103444
6932,103033
81242,241643
157631,33837
169328,117522
175179,312454
228675,283504
220208,195513
213913,280266
28501,51957
100719,243065
271551,97312
6616,266858
234228,181815
232116,289806
148694,57692
274533,94644
128392,256910
284709,272940
161682,246891
295666,18541
23817,193500
171159,135503
197843,126099
47082,143474
78344,133815
233197,14176
5439,174137
124837,198793
98778,211303
181076,278573
272038,42084
243125,1408
34621,253296
249399,106359
28019,252071
261132,97352
23268,226724
165133,73328
152807,273932
58625,62791
17519,246404
151201,224250
236007,225070
22991,194293
157070,136379
19528,164317
254552,273000
91509,219087
48057,116877
234671,306967
283363,192918
184425,131026
281695,222665
141834,220897
116550,86429
214274,32119
202776,225437
74469,168225
63550,221895
250066,117129
307178,231230
213368,158671
190018,223240
14370,173314
265944,117630
224559,127499
291140,41020
100246,70410
297568,117742
100653,27201
241973,199640
122162,283771
48184,254340
192441,71118
155167,228414
231271,129621
165510,81856
224598,249741
179271,176118
194939,194994
211308,294011
139866,65917
99296,84758
6532,239762
81639,47499
52073,220037
123511,159618
293463,129682
161997,284708
202435,8865
22369,113163
177898,183137
93746,192580
20608,288855
85329,264723
179290,23637
98810,23356
80873,64957
255254,278415
288606,256672
124446,44850
290812,35377
6232,295009
251902,56102
103578,170391
137409,10745
120182,12243
210212,57800
197770,110522
82017,24353
188116,17448
104603,72361
90432,150011
194753,108975
156934,142123
255398,156949
255051,128363
283420,196712
172443,60332
142498,163604
135863,310774
133734,229764
227410,131267
285272,270289
56653,49903
145319,198146
1530,14906
117044,197573
287732,116835
203562,168362
208575,214156
43020,97634
69122,148915
33401,286393
78643,127622
30077,253873
8019,241242
18167,20346
233214,206723
125855,176693
254494,141002
112441,207358
183466,147722
176621,15639
193681,279124
188929,152216
76640,77680
96081,129352
285308,98972
304962,126047
6821,216400
2142,302608
37223,219092
124410,78717
15513,66990
312539,256958
189794,20669
299318,21473
247484,273456
55057,57461
103731,312084
647,196295
41643,252726
42053,73502
181047,171079
245351,250361
25260,273284
12348,90400
279511,232971
31048,77905
174527,109607
105392,111714
192477,55198
214441,233869
191784,73244
250298,18093
131554,189644
163312,306081
55985,273524
298453,49302
209659,3826
28262,20950
288935,33221
277742,307111
50419,154645
269243,167365
112852,34610
164373,171535
68014,208993
35746,31321
203011,170207
256689,204924
51928,296534
20652,281644
276700,30283
213255,33504
282514,242829
144036,158412
187982,276742
120693,83775
26889,165858
266882,127174
292177,101671
9889,156670
138287,131891
148545,25427
289659,212928
77785,66624
302324,77270
36663,187266
7484,106825
272993,121799
55497,145692
213100,72
19192,153155
310214,142091
275605,112922
110359,61138
5960,151523
258595,144097
262985,8935
221263,6568
234525,293362
177365,299850
18974,215266
37867,101710
310985,275880
62592,47372
235826,38376
309471,202963
129104,218415
495,174680
133563,267776
113513,151385
111330,259456
197451,238891
5975,221175
299225,104813
247059,288965
200759,137356
126351,98714
161275,251082
14628,155858
107906,134681
116726,13393
250684,125165
143837,281825
34964,87549
57850,159910
278835,31562
216374,297369
257144,36863
309606,145564
303677,308382
186372,200174
106301,19228
218001,310037
157696,582
250765,232226
243317,30444
40878,268861
124091,45681
184442,170452
84687,82574
43359,131318
73387,138860
68816,172107
50183,65359
270171,150365
118646,310776
31860,169993
230373,46929
256746,64098
57877,42492
143923,115840
267033,177642
176201,137182
282940,260865
271535,262071
263574,67969
294373,59344
4984,140283
213566,10266
292525,41464
260826,174872
72000,220186
129359,248083
294992,24665
274754,71177
33750,67821
263189,182571
76182,14239
258351,277074
75557,200680
43436,137727
55305,265629
77666,22872
294456,297555
125476,284533
176133,79012
252013,9555
289245,156291
55780,186198
277700,202017
148627,127488
48296,117881
50327,52244
160575,140987
308409,134015
197905,219917
23479,66439
109600,200067
48590,41831
175779,108922
218637,162401
247774,150914
203337,160787
210646,172763
226872,93131
133117,190604
259024,290633
37390,118760
17662,128696
8245,259724
62816,262714
88056,174689
19696,110892
179018,257414
109571,236365
245514,60097
253531,260690
279180,55280
292081,63876
207376,22579
230520,194340
21256,104354
287650,19951
143435,158112
207361,67874
74359,179910
119645,154607
247156,299124
187462,166757
86207,271034
311129,246999
256265,154466
265480,203532
14387,3795
196450,133664
66223,292923
71496,301735
259509,32643
174727,16134
249393,126050
121752,150919
195698,192528
235797,80599
172368,75451
133048,149049
265637,62346
236349,127530
101079,86973
218587,246711
71297,187096
306861,259030
178451,230039
295916,167217
122488,31027
95744,60162
213561,226512
179748,112925
292122,17461
98717,191930
105188,36611
83479,106351
100289,173640
30778,71650
300566,51061
26061,266440
203760,139015
206611,262181
89876,248643
300845,255852
43838,73281
241786,106920
255111,225563
293560,138915
27156,85694
309923,307676
82313,268637
145021,70760
285000,127896
27687,303347
284386,11708
82452,93595
205507,108998
170476,140150
249640,34405
239929,115052
31906,198098
303607,108484
14206,86030
223663,206506
115009,63502
15207,36846
11969,73847
71110,145661
50454,217387
220116,275525
37571,120845
281857,260119
59859,132028
163286,203978
174023,302442
296217,49665
113177,50318
58329,304689
9135,194955
306012,211564
247547,164727
74963,278133
173232,81656
263108,43619
185757,24640
171591,90280
107386,4079
30151,285272
149558,255386
290625,260924
14405,36358
274708,64938
129844,33475
103992,85494
52514,109730
261640,183708
50606,34244
48202,253304
310869,77285
97755,224746
296554,92033
109017,104105
145558,17026
116298,250240
140560,214031
26261,103362
278299,22135
127024,92697
291396,16976
246220,101515
59765,54717
145266,234799
257727,201347
132981,105646
218666,30790
98155,160152
300396,175638
138917,255569
77637,102405
104081,103196
89272,82494
186329,33720
73336,244982
10656,133790
106768,191350
246799,281702
30873,82898
277661,85233
48748,143660
59653,108063
111808,264071
219181,33162
33141,167684
14358,111274
84303,239371
139287,163854
24426,308516
291453,280042
312577,252480
132436,1377
238526,233087
185176,156341
53772,183775
37784,269265
53143,240930
247898,84851
134185,307059
297174,185543
70195,265171
121508,148472
23420,157
3875,30085
130871,292317
163909,1837
12023,271501
114437,22239
3966,236779
141019,10833
253603,125436
84924,261892
60761,123964
213401,124350
151789,265708
68674,278568
75494,89667
230342,110509
106252,213801
254104,225936
268156,135029
312658,309508
178005,229748
112229,283072
270780,107647
59399,134118
246298,295673
244589,240516
208993,50763
312248,113212
253339,282886
11367,223823
88466,312902
125584,198732
140568,49746
186446,108363
286829,129620
37624,125920
117992,160850
95989,19507
35049,116528
132302,144547
46409,145120
145747,92324
46628,142255
92125,149731
48746,113148
288995,62946
288454,14280
148318,201115
275097,13483
55824,251794
144278,306360
253870,35902
58089,39019
302944,312569
265006,253087
159240,280553
219892,303180
139322,305062
186394,213732
114938,128005
273004,37513
280377,260767
69500,271249
306516,65259
309424,221737
219525,91502
213705,253450
7139,18493
162169,163283
55274,220908
191814,111791
100681,267085
142203,189499
309882,269275
237061,24315
198971,262075
104951,174646
157022,69868
249344,125060
220512,5376
188231,157910
242505,131329
217290,238480
287104,279009
105400,185536
188348,137564
296281,139314
204623,250929
225282,181818
7816,82440
66810,89425
300050,169194
61628,90594
77228,54853
191524,157880
242018,270532
7198,253133
61233,78606
279360,223673
233314,208980
255085,179906
190555,9056
153726,255842
194248,118887
311435,251481
273979,134860
5043,199874
240052,138064
176215,58280
145184,51207
28010,58861
239750,305782
1148,56762
310951,1713
165054,13209
177899,277866
83297,256930
191162,303318
49336,223286
271540,192174
219067,130767
1016,166184
192411,164269
267856,255414
274946,136881
72993,42230
169712,76466
55876,118619
283585,249316
121820,136914
151873,60349
141573,215051
233287,161168
72660,302848
310061,280138
266162,62811
296743,20848
40346,281201
62630,28466
124074,200205
104786,49334
216610,63536
251677,49141
254107,98454
189600,308687
271056,263929
243730,143381
294296,261954
271023,60822
233417,118552
120144,91536
168607,297941
172308,61148
301390,201657
132534,158712
34428,160925
307874,119729
280118,216366
18398,245670
268779,100957
198,269967
86219,94952
244225,259905
276773,138116
143252,170516
272958,47146
49934,301597
64631,71281
92643,257247
46888,165540
9532,42825
231772,133528
230433,16651
169295,220281
76531,107614
13727,216958
4622,148049
149093,288258
156764,40192
126720,203774
218117,277949
69055,272755
155461,99631
70565,17401
77879,302485
10060,252139
187782,47862
36120,67146
111219,187703
126548,243239
215817,103620
236273,154768
74282,231498
307088,268740
1814,138125
263285,129451
237017,311124
111893,26874
35006,132913
199425,185093
108833,229320
105788,56365
35059,256061
207779,150997
188871,145602
239454,178683
303968,30988
192082,20923
191768,238879
284989,223994
158763,134648
263962,156396
23135,34535
153982,303955
236859,275785
278336,151643
284629,102317
184398,270637
152512,76311
277620,64817
131970,264319
23491,173325
21869,16452
202638,156730
212839,242729
87667,161826
241897,39268
168179,18559
101373,226433
131323,287927
273061,96064
16907,256490
283661,220484
83985,34306
146613,82554
35817,267019
121972,273662
41123,45989
105888,215398
68726,214831
203780,263196
15329,139932
153079,260490
47499,107917
251930,191764
101461,71930
98044,37269
3168,93282
213002,11875
83655,99712
237100,67046
129419,41241
308838,61475
212103,246795
207214,120906
71816,260406
184281,40574
214952,200382
258386,58624
280887,23695
80452,11269
112015,286561
235013,16302
85620,23902
91734,271862
155405,34519
164234,85584
20786,56307
225897,161303
210164,30481
259510,245513
231582,41627
192522,296507
222751,94178
233299,264522
147433,141445
244301,109491
225079,54596
152251,246284
254491,302693
155654,2227
267972,148748
214643,61715
55719,312044
4574,266137
236005,95047
116969,214146
306125,209717
71568,246613
263626,75489
127176,275291
186225,21225
3270,93505
163252,77893
85083,108854
116189,241829
208694,156677
183320,32527
302122,186637
304538,162040
123335,60722
244668,91410
234171,2848
200230,37503
310315,151879
213514,239569
62843,13537
267458,13230
150758,228701
144411,94156
305939,116183
311605,135849
238141,273512
299209,244937
98092,234405
105261,258405
79210,281658
244709,226324
152620,103016
119530,46389
168134,47883
233066,60828
94970,158342
85506,237613
235041,52529
238302,78636
312456,207173
10413,309357
255417,23893
142823,275406
148744,44228
148504,256343
207291,147373
20962,190774
273231,181984
107770,57667
226229,231267
179450,173468
143467,221230
222506,35392
219658,190860
302608,152055
149296,192652
246594,169245
227820,276616
4375,66237
30859,67702
207502,237396
117014,125481
225905,143322
44672,296148
281137,123406
126770,151221
172652,141375
272746,134495
133907,113562
198814,302608
130798,273189
244544,149003
5283,18024
177597,255475
88950,222729
162154,76047
160001,66878
78329,122463
293154,276558
141224,196187
19266,25385
247624,7939
59288,41480
142953,193104
90689,88331
61580,200068
144306,37647
64398,203428
152823,189550
77325,7906
174578,232535
235391,272107
87341,17191
240848,90969
197208,309241
78672,179938
284590,68608
232560,279775
237593,61481
190119,267875
297991,252282
66473,247128
282015,108587
78305,292424
84930,263338
240994,259927
177856,26759
94520,199026
311117,281802
299156,79104
81375,107581
124496,309459
69810,259027
300359,141658
142954,187214
301810,179420
227349,272022
72124,2709
40601,286937
251026,156127
242067,122186
82114,168931
23551,9720
241547,47284
106982,14302
233962,93605
53780,499
310920,287703
237306,41377
305509,152658
74004,89789
298204,86754
269961,14762
228105,282856
10811,137998
255181,10746
266747,60144
213141,43595
250927,262826
308284,21724
188917,52864
230408,236150
82092,166773
70640,303417
256809,251766
72545,297110
181719,122046
285689,106650
145456,194120
102011,232694
227632,74502
49289,78392
73501,299727
13245,134589
16462,21547
31826,201207
96937,47769
312855,166301
300850,185206
34970,27267
110973,73764
211081,233874
242578,23829
331,224294
35334,148560
66801,308733
229938,10534
276311,84204
193802,50756
83041,217370
229316,161919
148486,138631
18977,114617
142657,243448
310968,221433
74061,29806
244008,27189
19123,130844
56829,121932
119743,17308
24480,192846
211218,10392
219324,100728
12877,4597
6046,220822
109590,273338
45186,15212
115315,107214
134847,276375
22076,280090
225975,22385
86265,71150
60631,15899
24324,143520
247520,32330
216943,231833
58763,298441
18718,254585
193631,886
164410,106622
123741,282737
14356,305690
184474,184461
290902,153905
226248,119340
92586,71580
245035,67405
123777,133742
270784,217883
55286,181089
57025,66860
138160,206388
198675,169154
254607,74420
203831,220254
80733,56540
301683,162723
177919,107992
139291,92201
68262,66436
257037,232554
263020,147601
275751,65828
246624,90399
223693,305491
7548,239986
196693,125657
282968,307911
72778,193944
305639,50968
147843,292881
22293,94503
261531,5278
185457,263842
312197,100477
229640,139940
45517,42102
296206,30212
195474,29142
304456,60463
12715,98411
237976,179028
288034,310515
70426,307206
279276,93944
214294,124270
167392,80698
150951,25502
81366,176409
255805,252798
213998,77889
82679,173913
231274,32028
95957,284700
3472,56372
138981,260498
46839,263269
